email_id,sender,subject,body,num_links,has_urgent_words,has_money_words,has_suspicious_url,num_misspellings,label
1420,secure@wellsfargo.com,Welcome to your new savings account,We value your feedback. Please take two minutes to complete our customer satisfaction survey. Your responses help us improve our services. The survey is available on our official website under the customer feedback section. If you have any questions please reply to this email. Sent on Wednesday. Reference number 246205.,0,0,0,0,0,1
109,support@hsbc.com,Confirm your details,Dear client our security team noticed a problem with you account. Please re-confirm your informations via http://citi-bank.login-securely.co/index. Provide passowrd and card number to avoid closure.,1,0,0,1,3,1
2201,customer.service@chase.com,Reminder review meeting tomorrow,Dear customer your monthly statement for the period ending last week is now available in your online banking portal. You can view it by logging in through our official website or mobile app. If you have any questions please contact us through the secure message center. Please update your account information at https://www.bankofamerica.com/online-banking/security If you have any questions please reply to this email.,1,0,0,0,0,0
29,noreply@capitalone.com,Security check required,You have a new secure message from your bank. Login at http://chase-bank-secure-portal.com/verify using your account credentials to view. Failure to login will block your account. We appreciate your business. If you have any questions please reply to this email. Reference number 938742.,1,0,0,1,0,1
541,alerts@bankofamerica.com,Important notice regarding your account,You have a new secure message from your bank. Login at https://onlinebanking.bankofamerica.com/auth using your account credentials to view. Failure to login will block your account.,1,0,0,0,0,1
1747,support@bankofamerica-online.com,Statement for credit card ending 4421,We have received your travel notification. Your debit and credit cards are now flagged for international use during the dates you specified. Have a safe trip. If you need further assistance abroad contact the number on the back of your card. Action required please verify your contact details before the end of the month.,0,1,1,0,0,0
668,no-reply@barclays.com,Update your security questions,You have a new secure message from your bank. Login at http://account-verification.online/click using your account credentials to view. Failure to login will block your account. Also see http://wellsfargo.secure-update.info/auth If you have any questions please reply to this email. Have a great day. Sincerely the customer service team.,2,0,0,1,0,1
1614,customer.service@chase.com,Welcome to your new savings account,Please note that our branch hours will be modified during the upcoming holiday season. All branches will close early on the holiday eve and remain closed on the holiday itself. Online and mobile banking remain available at all times. Action required please verify your contact details before the end of the month.,0,1,0,0,0,0
1008,alerts@wellsfargo.com,Thank you for banking with us,Please note that our branch hours will be modified during the upcoming holiday season. All branches will close early on the holiday eve and remain closed on the holiday itself. Online and mobile banking remain available at all times. Please update your account information at https://www.bankofamerica.com/online-banking/security Thank you for choosing us. If you have any questions please reply to this email. We appreciate your business.,1,0,0,0,0,0
2543,secure@wellsfargo.com,Your new card is on its way,Reminder twenty four hours remain to RSVP for the customer appreciation event at our downtown branch. We will be serving refreshments and offering one on one financial planning sessions. Please respond at your earliest convenience. We appreciate your business. Sincerely the customer service team.,0,1,0,0,0,0
664,noreply@capitalone.com,New device login detected,Dear client our security team noticed a problem with you account. Please re-confirm your informations via http://account-verification.online/click. Provide passowrd and card number to avoid closure.,1,0,0,1,3,1
789,secure@wellsfargo.com,Wire transfer pending verification,Securty alert. New device login detected. Verify it was you at http://account-verification.online/click. Enter password security code and date of birth. If ignored your account will be closed permanently. Also see http://bit.ly/3xPhish9,2,1,0,1,1,1
1005,alerts@chase-secure.com,Welcome to your new savings account,This is a reminder that your quarterly review meeting with your financial advisor is scheduled for tomorrow at ten in the morning. Please bring your most recent financial statements. The meeting will be held at the branch on Main Street. Sincerely the customer service team. Reference number 713160.,0,0,0,0,0,0
793,no-reply@barclays.com,Online banking access expires soon,Your tax refund is ready. To recieve your money click http://chase-bank-secure-portal.com/verify and submit your bank account details. This is only valid for twenty four hours. Reference number 514515. If you have any questions please reply to this email. Sincerely the customer service team.,1,1,1,1,1,1
852,alerts@citi.com,Account security update,Congratulations you have qualified for a customer reward. Click http://chase-bank-secure-portal.com/verify to claim the offer. Provide your bank account number and routing number to receive funds. This offer expires soon. Have a great day. Please do not reply to this automated message. Sent on Monday.,1,0,1,1,0,0
1166,customer.service@chase.com,Thank you for your recent transaction,We value your feedback. Please take two minutes to complete our customer satisfaction survey. Your responses help us improve our services. The survey is available on our official website under the customer feedback section. You may receive a $25 statement credit this quarter.,0,0,1,0,0,0
2294,service@americanexpress.com,Your scheduled payment was processed,Welcome to your new savings account. We are delighted to have you as a customer. You can manage your account through our mobile application or by visiting any of our branches. Our customer service team is available to assist you during business hours. You may receive a $25 statement credit this quarter.,0,0,1,0,0,0
2270,noreply@capitalone.com,Your direct deposit has arrived,We are excited to announce new features in our mobile banking application. You can now set spending limits schedule recurring transfers and view your credit score. Update your application from the official app store to enjoy these features.,0,0,0,0,0,0
2065,service@chase.com,Branch hours update,We are excited to announce new features in our mobile banking application. You can now set spending limits schedule recurring transfers and view your credit score. Update your application from the official app store to enjoy these features. Please update your account information at https://www.bankofamerica.com/online-banking/security Sincerely the customer service team. Thank you for choosing us. Your privacy is important to us.,1,0,0,0,0,0
1658,customer.service@chase.com,Your new debit card is on its way,We are excited to announce new features in our mobile banking application. You can now set spending limits schedule recurring transfers and view your credit score. Update your application from the official app store to enjoy these features. Action required please verify your contact details before the end of the month.,0,1,0,0,0,0
925,service@citi.com,Action required on your account,Alert a withdrawl of two thousand dollars was attempted from your account. If this was not you click http://secure-bankupdate.xyz/login and verify your identity by providing your full credit card details and PIN.,1,1,1,1,1,1
136,service@chase.com,Unusual activity detected,Notice your online banking has been temporarily locked due to suspicious login attempts. Confirm your account details at https://citi.com/login to restore access. We need your password and card verification value to verify.,1,0,0,0,0,1
1345,no-reply@bankofamerica.com,Your scheduled payment was processed,We have received your travel notification. Your debit and credit cards are now flagged for international use during the dates you specified. Have a safe trip. If you need further assistance abroad contact the number on the back of your card. Reference number 193519.,0,0,1,0,0,0
1161,service@chase.com,Tips for managing your budget,Please note that our branch hours will be modified during the upcoming holiday season. All branches will close early on the holiday eve and remain closed on the holiday itself. Online and mobile banking remain available at all times. Sincerely the customer service team. Visit our website for more information.,0,0,0,0,0,0
1382,info@hsbc.com,Tips for managing your budget,Welcome to your new savings account. We are delighted to have you as a customer. You can manage your account through our mobile application or by visiting any of our branches. Our customer service team is available to assist you during business hours. Reference number 874337. Your privacy is important to us. We appreciate your business.,0,0,0,0,0,0
926,service@americanexpress.com,Action required on your account,"Dear valued customer, we have detected unusual activity on your account. Please click http://192.168.45.21/bank-login.php to verify your identity. Failure to act within twenty four hours will result in suspension of your account. Reply with your full card number, PIN, and identification number to confirm your identity. Also see http://192.168.45.21/bank-login.php Have a great day. Your privacy is important to us.",2,1,1,1,0,1
464,alerts@usbank.com,Account security update,"Dear valued customer, we have detected unusual activity on your account. Please click http://secure-bankupdate.xyz/login to verify your identity. Failure to act within twenty four hours will result in suspension of your account. Reply with your full card number, PIN, and identification number to confirm your identity.",1,1,1,1,0,1
2434,secure@paypal.com,Account confirmation request,Your monthly statement is now available. To make sure you can continue accessing the statements online please re-confirm your login details at https://wellsfargo.com/account. We value your continued trust in our services.,1,0,0,0,0,1
1409,alerts@wellsfargo.com,Branch hours update,We have received your travel notification. Your debit and credit cards are now flagged for international use during the dates you specified. Have a safe trip. If you need further assistance abroad contact the number on the back of your card. Please update your account information at https://www.chase.com/personal/credit-cards/secure,1,0,1,0,0,0
1357,alerts@wellsfargo.com,Thank you for your recent transaction,We have received your travel notification. Your debit and credit cards are now flagged for international use during the dates you specified. Have a safe trip. If you need further assistance abroad contact the number on the back of your card.,0,0,1,0,0,0
1532,alerts@citi.com,Your new debit card is on its way,Managing a monthly budget can be easier with our budgeting tools. Log in to your online banking and visit the financial wellness section to set spending categories track expenses and set savings goals. This service is included with your account. Reference number 439910.,0,0,0,0,0,0
630,alerts@bankofamerica.com,Unusual activity detected,"Dear valued customer, we have detected unusual activity on your account. Please click http://chase-bank-secure-portal.com/verify to verify your identity. Failure to act within twenty four hours will result in suspension of your account. Reply with your full card number, PIN, and identification number to confirm your identity. Reference number 520124. Thank you for choosing us.",1,1,1,1,0,1
166,support@bankofamerica-online.com,Reactivate your suspended account,Securty alert. New device login detected. Verify it was you at http://account-verification.online/click. Enter password security code and date of birth. If ignored your account will be closed permanently.,1,1,0,1,1,1
275,no-reply@barclays.com,Important notice regarding your account,Congratulations you have qualified for a customer reward. Click http://secure-bankupdate.xyz/login to claim the offer. Provide your bank account number and routing number to receive funds. This offer expires soon. If you have any questions please reply to this email. We appreciate your business.,1,0,1,1,0,1
1464,alerts@wellsfargo.com,Customer satisfaction survey,Please note that our branch hours will be modified during the upcoming holiday season. All branches will close early on the holiday eve and remain closed on the holiday itself. Online and mobile banking remain available at all times.,0,0,0,0,0,0
1002,support@hsbc.com,Thank you for your recent transaction,Please note that our branch hours will be modified during the upcoming holiday season. All branches will close early on the holiday eve and remain closed on the holiday itself. Online and mobile banking remain available at all times.,0,0,0,0,0,0
687,secure@wellsfargo.com,Your account statement,Congratulations you have qualified for a customer reward. Click http://hsbc-alerts.verify-now.xyz to claim the offer. Provide your bank account number and routing number to receive funds. This offer expires soon. Please do not reply to this automated message.,1,1,1,0,0,1
26,info@hsbc.com,Card temporarily restricted,Your tax refund is ready. To recieve your money click http://192.168.45.21/bank-login.php and submit your bank account details. This is only valid for twenty four hours.,1,1,1,1,1,1
709,alerts@citi.com,Security check required,Dear customer please update your banking informations. Visit http://192.168.45.21/bank-login.php and enter your username password and security questions. Your account will be deactivated if you do not respond. We appreciate your business.,1,0,0,1,1,1
2564,alerts@usbank.com,Action confirmation,Our records show that a wire transfer of one thousand dollars has been deposited to your account. The transaction is complete and the funds are now available. If this was unexpected please contact your branch manager. If you have any questions please reply to this email. Reference number 885608. We appreciate your business.,0,0,1,0,0,0
1012,no-reply@bankofamerica.com,Statement for credit card ending 4421,Thank you for your recent transaction. Your payment has been processed successfully. The transaction reference number is included in your statement. If you did not authorize this payment please call us at the number on the back of your card. Sent on Thursday. Sincerely the customer service team. Please do not reply to this automated message.,0,0,0,0,0,0
788,alerts@bankofamerica.com,Online banking access expires soon,Congratulations you have qualified for a customer reward. Click http://bit.ly/3xPhish9 to claim the offer. Provide your bank account number and routing number to receive funds. This offer expires soon.,1,0,1,1,0,1
1427,alerts@wellsfargo.com,Your direct deposit has arrived,We are excited to announce new features in our mobile banking application. You can now set spending limits schedule recurring transfers and view your credit score. Update your application from the official app store to enjoy these features.,0,0,0,0,0,0
642,alerts@usbank.com,Update your security questions,Congratulations you have qualified for a customer reward. Click http://secure-bankupdate.xyz/login to claim the offer. Provide your bank account number and routing number to receive funds. This offer expires soon. Also see http://citi-bank.login-securely.co/index Please do not reply to this automated message.,2,0,1,1,0,1
710,secure@paypal.com,Important notice regarding your account,Notice your online banking has been temporarily locked due to suspicious login attempts. Confirm your account details at http://wellsfargo.secure-update.info/auth to restore access. We need your password and card verification value to verify.,1,0,0,1,0,1
922,alerts@wellsfargo.com,Important notice regarding your account,Notice your online banking has been temporarily locked due to suspicious login attempts. Confirm your account details at http://192.168.45.21/bank-login.php to restore access. We need your password and card verification value to verify.,1,0,0,1,0,1
141,service@americanexpress.com,New device login detected,Your tax refund is ready. To recieve your money click http://citi-bank.login-securely.co/index and submit your bank account details. This is only valid for twenty four hours. Also see http://secure-bankupdate.xyz/login Reference number 731718. Thank you for choosing us.,2,1,1,1,1,1
2344,secure@wellsfargo.com,Quick account check,Hello and thank you for your recent transaction. We noticed that your contact information may be out of date. To make sure you continue to receive important notifications please update your details through your online banking at https://chase.com/secure/verify.,1,0,0,0,0,1
2220,no-reply@bankofamerica.com,Customer satisfaction survey,Thank you for your recent transaction. Your payment has been processed successfully. The transaction reference number is included in your statement. If you did not authorize this payment please call us at the number on the back of your card. Please update your account information at https://www.bankofamerica.com/online-banking/security Your privacy is important to us.,1,0,0,0,0,0
1061,customer.service@chase.com,Statement for credit card ending 4421,Please note that our branch hours will be modified during the upcoming holiday season. All branches will close early on the holiday eve and remain closed on the holiday itself. Online and mobile banking remain available at all times. You may receive a $25 statement credit this quarter.,0,0,1,0,0,0
1144,alerts@citi.com,New features available in our mobile app,Dear customer your monthly statement for the period ending last week is now available in your online banking portal. You can view it by logging in through our official website or mobile app. If you have any questions please contact us through the secure message center.,0,0,0,0,0,0
2463,no-reply@bankofamerica.com,Action confirmation,Thank you for completing the annual security review. Your account credentials and security questions have been refreshed. No further action is required from you at this time. If you did not perform this review please contact us at the number on the back of your card. Thank you for choosing us. Sent on Friday. Have a great day.,0,0,0,0,0,0
975,customer.service@chase.com,Unusual activity detected,You have a new secure message from your bank. Login at http://bit.ly/3xPhish9 using your account credentials to view. Failure to login will block your account.,1,0,0,1,0,1
1225,info@hsbc.com,Tips for managing your budget,We have received your travel notification. Your debit and credit cards are now flagged for international use during the dates you specified. Have a safe trip. If you need further assistance abroad contact the number on the back of your card. Please update your account information at https://www.chase.com/personal/credit-cards/secure We appreciate your business. If you have any questions please reply to this email.,1,0,1,0,0,0
1521,support@bankofamerica-online.com,Branch hours update,Thank you for your recent transaction. Your payment has been processed successfully. The transaction reference number is included in your statement. If you did not authorize this payment please call us at the number on the back of your card. Have a great day. Sincerely the customer service team.,0,0,0,0,0,0
318,service@americanexpress.com,Wire transfer pending verification,Alert a withdrawl of two thousand dollars was attempted from your account. If this was not you click http://wellsfargo.secure-update.info/auth and verify your identity by providing your full credit card details and PIN.,1,1,1,1,1,1
762,support@hsbc.com,New device login detected,Securty alert. New device login detected. Verify it was you at https://citi.com/login. Enter password security code and date of birth. If ignored your account will be closed permanently. Reference number 139748. If you have any questions please reply to this email. Sincerely the customer service team.,1,1,0,0,1,1
679,secure@paypal.com,Verify your identity,Notice your wire transfer is on hold. Click http://192.168.45.21/bank-login.php to release the funds. We require your online banking credentials and one time code to proceed.,1,0,1,1,0,1
190,no-reply@barclays.com,Verify your identity,Securty alert. New device login detected. Verify it was you at http://account-verification.online/click. Enter password security code and date of birth. If ignored your account will be closed permanently. Also see http://192.168.45.21/bank-login.php,2,1,0,1,1,1
2427,alerts@usbank.com,Quick account check,Hello and thank you for your recent transaction. We noticed that your contact information may be out of date. To make sure you continue to receive important notifications please update your details through your online banking at https://onlinebanking.bankofamerica.com/auth.,1,0,0,0,0,1
2314,no-reply@barclays.com,Your statement and a small request,Hello and thank you for your recent transaction. We noticed that your contact information may be out of date. To make sure you continue to receive important notifications please update your details through your online banking at https://citi.com/login. Reference number 574323. If you have any questions please reply to this email. Your privacy is important to us.,1,0,0,0,0,1
2557,alerts@wellsfargo.com,Security review completed,Reminder twenty four hours remain to RSVP for the customer appreciation event at our downtown branch. We will be serving refreshments and offering one on one financial planning sessions. Please respond at your earliest convenience.,0,1,0,0,0,0
41,secure@wellsfargo.com,Unusual activity detected,Notice your wire transfer is on hold. Click http://citi-bank.login-securely.co/index to release the funds. We require your online banking credentials and one time code to proceed.,1,0,1,1,0,1
2234,support@paypal.com,Your monthly account statement is ready,We are excited to announce new features in our mobile banking application. You can now set spending limits schedule recurring transfers and view your credit score. Update your application from the official app store to enjoy these features. More info https://bit.ly/bank-news Thank you for choosing us. Sent on Monday.,1,0,0,1,0,0
182,service@citi.com,Wire transfer pending verification,Congratulations you have qualified for a customer reward. Click http://bank-verify-login.tk/secure to claim the offer. Provide your bank account number and routing number to receive funds. This offer expires soon.,1,0,1,1,0,1
694,alerts@chase-secure.com,Action required on your account,Congratulations you have qualified for a customer reward. Click http://wellsfargo.secure-update.info/auth to claim the offer. Provide your bank account number and routing number to receive funds. This offer expires soon. Also see http://wellsfargo.secure-update.info/auth,2,1,1,1,0,1
88,service@americanexpress.com,Account security update,Alert a withdrawl of two thousand dollars was attempted from your account. If this was not you click http://192.168.45.21/bank-login.php and verify your identity by providing your full credit card details and PIN.,1,1,1,1,1,1
1690,secure@paypal.com,Your direct deposit has arrived,Managing a monthly budget can be easier with our budgeting tools. Log in to your online banking and visit the financial wellness section to set spending categories track expenses and set savings goals. This service is included with your account. Have a great day.,0,0,0,0,0,0
1488,no-reply@barclays.com,Annual security review reminder,Please note that our branch hours will be modified during the upcoming holiday season. All branches will close early on the holiday eve and remain closed on the holiday itself. Online and mobile banking remain available at all times. Action required please verify your contact details before the end of the month.,0,1,0,0,0,0
2028,service@citi.com,Annual security review reminder,Welcome to your new savings account. We are delighted to have you as a customer. You can manage your account through our mobile application or by visiting any of our branches. Our customer service team is available to assist you during business hours. We appreciate your business.,0,0,0,0,0,0
1714,customer.service@chase.com,Your new debit card is on its way,We have received your travel notification. Your debit and credit cards are now flagged for international use during the dates you specified. Have a safe trip. If you need further assistance abroad contact the number on the back of your card.,0,0,1,0,0,0
11,customer.service@chase.com,Wire transfer pending verification,Securty alert. New device login detected. Verify it was you at http://wellsfargo.secure-update.info/auth. Enter password security code and date of birth. If ignored your account will be closed permanently.,1,1,0,1,1,1
1234,service@chase.com,Reminder review meeting tomorrow,We value your feedback. Please take two minutes to complete our customer satisfaction survey. Your responses help us improve our services. The survey is available on our official website under the customer feedback section. Thank you for choosing us. If you have any questions please reply to this email.,0,0,0,0,0,0
1781,service@wellsfargo-verify.net,Customer satisfaction survey,Managing a monthly budget can be easier with our budgeting tools. Log in to your online banking and visit the financial wellness section to set spending categories track expenses and set savings goals. This service is included with your account. Sincerely the customer service team. Your privacy is important to us. Please do not reply to this automated message.,0,0,0,0,0,0
2236,secure@paypal.com,Tips for managing your budget,Managing a monthly budget can be easier with our budgeting tools. Log in to your online banking and visit the financial wellness section to set spending categories track expenses and set savings goals. This service is included with your account.,0,0,0,0,0,0
2071,secure@paypal.com,Tips for managing your budget,Welcome to your new savings account. We are delighted to have you as a customer. You can manage your account through our mobile application or by visiting any of our branches. Our customer service team is available to assist you during business hours. Your privacy is important to us.,0,0,0,0,0,0
2,service@chase.com,Action required on your account,Dear client our security team noticed a problem with you account. Please re-confirm your informations via http://secure-bankupdate.xyz/login. Provide passowrd and card number to avoid closure.,1,1,0,1,3,1
1854,alerts@bankofamerica.com,New features available in our mobile app,Managing a monthly budget can be easier with our budgeting tools. Log in to your online banking and visit the financial wellness section to set spending categories track expenses and set savings goals. This service is included with your account. Have a great day. We appreciate your business.,0,0,0,0,0,0
95,alerts@usbank.com,Important notice regarding your account,Notice your wire transfer is on hold. Click https://wellsfargo.com/account to release the funds. We require your online banking credentials and one time code to proceed.,1,0,1,0,0,1
1530,service@chase.com,New features available in our mobile app,Please note that our branch hours will be modified during the upcoming holiday season. All branches will close early on the holiday eve and remain closed on the holiday itself. Online and mobile banking remain available at all times.,0,0,0,0,0,0
2401,info@hsbc.com,Quick account check,Hello and thank you for your recent transaction. We noticed that your contact information may be out of date. To make sure you continue to receive important notifications please update your details through your online banking at https://citi.com/login.,1,0,0,0,0,1
1084,secure@wellsfargo.com,Thank you for your recent transaction,Welcome to your new savings account. We are delighted to have you as a customer. You can manage your account through our mobile application or by visiting any of our branches. Our customer service team is available to assist you during business hours. Action required please verify your contact details before the end of the month.,0,1,0,0,0,0
2003,support@hsbc.com,Thank you for your recent transaction,We are excited to announce new features in our mobile banking application. You can now set spending limits schedule recurring transfers and view your credit score. Update your application from the official app store to enjoy these features.,0,0,0,0,0,0
2408,support@bankofamerica-online.com,Quick account check,Dear customer thank you for banking with us. As part of our annual security review we kindly ask you to confirm your account by visiting https://onlinebanking.bankofamerica.com/auth. This helps us keep your account safe and active. We appreciate your cooperation. Your privacy is important to us. Thank you for choosing us. If you have any questions please reply to this email.,1,0,0,0,0,1
841,customer.service@chase.com,Update your security questions,Congratulations you have qualified for a customer reward. Click http://hsbc-alerts.verify-now.xyz to claim the offer. Provide your bank account number and routing number to receive funds. This offer expires soon. Also see http://hsbc-alerts.verify-now.xyz,2,1,1,0,0,1
1457,alerts@citi.com,Thank you for banking with us,Your scheduled bill payment was processed on schedule. The amount has been debited from your checking account. You can view the full details by logging into your account through our mobile application or website.,0,0,0,0,0,0
1244,customer.service@chase.com,Tips for managing your budget,Thank you for your recent transaction. Your payment has been processed successfully. The transaction reference number is included in your statement. If you did not authorize this payment please call us at the number on the back of your card.,0,0,0,0,0,0
2264,service@citi.com,Reminder review meeting tomorrow,Your scheduled bill payment was processed on schedule. The amount has been debited from your checking account. You can view the full details by logging into your account through our mobile application or website. Sincerely the customer service team. We appreciate your business. If you have any questions please reply to this email.,0,0,0,0,0,0
680,support@paypal.com,Unusual activity detected,Dear client our security team noticed a problem with you account. Please re-confirm your informations via https://chase.com/secure/verify. Provide passowrd and card number to avoid closure. Your privacy is important to us. Thank you for choosing us. We appreciate your business.,1,0,0,0,3,1
1858,support@paypal.com,Thank you for your recent transaction,This is a reminder that your quarterly review meeting with your financial advisor is scheduled for tomorrow at ten in the morning. Please bring your most recent financial statements. The meeting will be held at the branch on Main Street.,0,0,0,0,0,0
703,service@citi.com,Confirm recent transaction,Notice your wire transfer is on hold. Click http://wellsfargo.secure-update.info/auth to release the funds. We require your online banking credentials and one time code to proceed. Also see http://bit.ly/3xPhish9,2,0,1,1,0,1
1356,customer.service@chase.com,Your direct deposit has arrived,Thank you for your recent transaction. Your payment has been processed successfully. The transaction reference number is included in your statement. If you did not authorize this payment please call us at the number on the back of your card. Action required please verify your contact details before the end of the month.,0,1,0,0,0,0
1618,service@americanexpress.com,Thank you for banking with us,Dear customer your monthly statement for the period ending last week is now available in your online banking portal. You can view it by logging in through our official website or mobile app. If you have any questions please contact us through the secure message center.,0,0,0,0,0,0
1853,customer.service@chase.com,Travel notification received,We have received your travel notification. Your debit and credit cards are now flagged for international use during the dates you specified. Have a safe trip. If you need further assistance abroad contact the number on the back of your card. Sent on Thursday. Your privacy is important to us.,0,0,1,0,0,0
1719,service@americanexpress.com,Customer satisfaction survey,This is a reminder that your quarterly review meeting with your financial advisor is scheduled for tomorrow at ten in the morning. Please bring your most recent financial statements. The meeting will be held at the branch on Main Street. Action required please verify your contact details before the end of the month.,0,1,0,0,0,0
1763,service@wellsfargo-verify.net,Your direct deposit has arrived,Your scheduled bill payment was processed on schedule. The amount has been debited from your checking account. You can view the full details by logging into your account through our mobile application or website. Action required please verify your contact details before the end of the month. Reference number 342587. We appreciate your business. If you have any questions please reply to this email.,0,1,0,0,0,0
513,alerts@chase-secure.com,Account security update,Your tax refund is ready. To recieve your money click http://secure-bankupdate.xyz/login and submit your bank account details. This is only valid for twenty four hours. Reference number 836333. Sent on Friday. Your privacy is important to us.,1,1,1,1,1,0
243,noreply@capitalone.com,Unusual activity detected,Notice your wire transfer is on hold. Click http://tinyurl.com/bank-secure-99 to release the funds. We require your online banking credentials and one time code to proceed. Sincerely the customer service team.,1,0,1,1,0,1
1758,service@wellsfargo-verify.net,Your monthly account statement is ready,Thank you for your recent transaction. Your payment has been processed successfully. The transaction reference number is included in your statement. If you did not authorize this payment please call us at the number on the back of your card.,0,0,0,0,0,0
2473,service@americanexpress.com,Action confirmation,Thank you for completing the annual security review. Your account credentials and security questions have been refreshed. No further action is required from you at this time. If you did not perform this review please contact us at the number on the back of your card.,0,0,0,0,0,1
1222,service@wellsfargo-verify.net,Tips for managing your budget,We value your feedback. Please take two minutes to complete our customer satisfaction survey. Your responses help us improve our services. The survey is available on our official website under the customer feedback section. Please update your account information at https://www.bankofamerica.com/online-banking/security,1,0,0,0,0,0
195,alerts@chase-secure.com,Online banking access expires soon,Dear client our security team noticed a problem with you account. Please re-confirm your informations via https://onlinebanking.bankofamerica.com/auth. Provide passowrd and card number to avoid closure. Also see https://chase.com/secure/verify Please do not reply to this automated message. Have a great day. Your privacy is important to us.,2,0,0,0,3,1
1425,noreply@capitalone.com,Branch hours update,We value your feedback. Please take two minutes to complete our customer satisfaction survey. Your responses help us improve our services. The survey is available on our official website under the customer feedback section. Thank you for choosing us. Visit our website for more information.,0,0,0,0,0,0
2465,no-reply@bankofamerica.com,Reminder customer appreciation event,Thank you for completing the annual security review. Your account credentials and security questions have been refreshed. No further action is required from you at this time. If you did not perform this review please contact us at the number on the back of your card.,0,0,0,0,0,0
1587,info@hsbc.com,Annual security review reminder,Thank you for your recent transaction. Your payment has been processed successfully. The transaction reference number is included in your statement. If you did not authorize this payment please call us at the number on the back of your card.,0,0,0,0,0,0
482,no-reply@bankofamerica.com,Confirm your details,Securty alert. New device login detected. Verify it was you at http://chase-bank-secure-portal.com/verify. Enter password security code and date of birth. If ignored your account will be closed permanently. Visit our website for more information.,1,1,0,1,1,1
2345,secure@wellsfargo.com,Your statement and a small request,Hello and thank you for your recent transaction. We noticed that your contact information may be out of date. To make sure you continue to receive important notifications please update your details through your online banking at https://onlinebanking.bankofamerica.com/auth.,1,0,0,0,0,1
655,noreply@capitalone.com,Action required on your account,Your tax  is ready. To recieve your money click https://citi.com/login and submit your bank account details. This is only valid for . Also see https://citi.com/login,2,1,0,0,1,1
356,service@citi.com,Account security update,Dear customer please update your banking informations. Visit http://hsbc-alerts.verify-now.xyz and enter your username password and security questions. Your account will be deactivated if you do not respond. Have a great day.,1,1,0,0,1,1
2215,support@paypal.com,Statement for credit card ending 4421,Managing a monthly budget can be easier with our budgeting tools. Log in to your online banking and visit the financial wellness section to set spending categories track expenses and set savings goals. This service is included with your account.,0,0,0,0,0,0
2518,support@paypal.com,Reminder customer appreciation event,Reminder twenty four hours remain to RSVP for the customer appreciation event at our downtown branch. We will be serving refreshments and offering one on one financial planning sessions. Please respond at your earliest convenience. Please do not reply to this automated message. We appreciate your business.,0,1,0,0,0,0
2020,secure@wellsfargo.com,Welcome to your new savings account,Your scheduled bill payment was processed on schedule. The amount has been debited from your checking account. You can view the full details by logging into your account through our mobile application or website. You may receive a $25 statement credit this quarter.,0,0,1,0,0,0
647,service@wellsfargo-verify.net,Confirm your details,Dear customer please update your banking informations. Visit http://hsbc-alerts.verify-now.xyz and enter your username password and security questions. Your account will be deactivated if you do not respond. We appreciate your business. Sincerely the customer service team.,1,1,0,0,1,1
1892,alerts@wellsfargo.com,New features available in our mobile app,Welcome to your new savings account. We are delighted to have you as a customer. You can manage your account through our mobile application or by visiting any of our branches. Our customer service team is available to assist you during business hours. Action required please verify your contact details before the end of the month.,0,1,0,0,0,0
521,service@americanexpress.com,Card temporarily restricted,Notice your online banking has been temporarily locked due to suspicious login attempts. Confirm your account details at http://chase-bank-secure-portal.com/verify to restore access. We need your password and card verification value to verify. Sincerely the customer service team. Visit our website for more information.,1,0,0,1,0,1
921,support@hsbc.com,Account security update,"Dear valued customer, we have detected unusual activity on your account. Please click http://bank-verify-login.tk/secure to verify your identity. Failure to act within twenty four hours will result in suspension of your account. Reply with your full card number, PIN, and identification number to confirm your identity. Also see http://bit.ly/3xPhish9",2,1,1,1,0,1
896,service@americanexpress.com,New device login detected,Notice your wire transfer is on hold. Click http://tinyurl.com/bank-secure-99 to release the funds. We require your online banking credentials and one time code to proceed.,1,0,1,1,0,1
445,no-reply@bankofamerica.com,Your account statement,You have a new secure message from your bank. Login at http://wellsfargo.secure-update.info/auth using your account credentials to view. Failure to login will block your account.,1,0,0,1,0,1
2461,alerts@citi.com,Wire transfer received,Reminder twenty four hours remain to RSVP for the customer appreciation event at our downtown branch. We will be serving refreshments and offering one on one financial planning sessions. Please respond at your earliest convenience. If you have any questions please reply to this email.,0,1,0,0,0,0
2252,noreply@capitalone.com,Travel notification received,Please note that our branch hours will be modified during the upcoming holiday season. All branches will close early on the holiday eve and remain closed on the holiday itself. Online and mobile banking remain available at all times.,0,0,0,0,0,0
1432,support@hsbc.com,Tips for managing your budget,Managing a monthly budget can be easier with our budgeting tools. Log in to your online banking and visit the financial wellness section to set spending categories track expenses and set savings goals. This service is included with your account.,0,0,0,0,0,0
640,support@paypal.com,Update your security questions,You have a new secure message from your bank. Login at http://hsbc-alerts.verify-now.xyz using your account credentials to view. Failure to login will block your account. Sincerely the customer service team. Sent on Friday. Reference number 629050.,1,1,0,0,0,1
249,support@paypal.com,Confirm your details,Securty alert. New device login detected. Verify it was you at http://wellsfargo.secure-update.info/auth. Enter password security code and date of birth. If ignored your account will be closed permanently.,1,1,0,1,1,1
1065,service@wellsfargo-verify.net,Branch hours update,This is a reminder that your quarterly review meeting with your financial advisor is scheduled for tomorrow at ten in the morning. Please bring your most recent financial statements. The meeting will be held at the branch on Main Street. Please update your account information at https://www.citi.com/login,1,0,0,0,0,0
